x1,y1,x2,y2,x3,y3
366.59397859758,4.917472046962203,149379306354.2983,6002693969.07601,149182982468.8629,6332111741.126774
379.8017486904782,5.185473024122957,149374955837.25385,6109837138.214631,149175477574.70914,6437336385.572188
393.24315694621197,5.463036834331541,149370528252.33786,6216977533.154083,149167913916.66656,6542527722.075471
406.9181965816321,5.750331030782646,149366023598.25763,6324115096.626424,149160291783.3842,6647685870.963176
420.82686069351416,6.047523161952528,149361441873.7797,6431249771.330522,149152611461.93646,6752810955.386954
434.9691422585615,6.354780771512993,149356783077.73035,6538381499.932246,149144873237.79514,6857903101.310726
449.34503413340815,6.672271398245369,149352047208.9959,6645510225.06466,149137077394.80115,6962962437.49754
463.95452905462224,7.000162575954496,149347234266.5231,6752635889.328207,149129224215.1364,7067989095.496143
478.7976196387087,7.3386218333827085,149342344249.31934,6859758435.2909155,149121313979.2959,7172983209.627225
493.87429838211256,7.68781669412383,149337377156.45316,6966877805.488596,149113346966.0594,7277944916.969366
509.18455766122247,8.047914676537166,149332332987.05444,7073993942.425051,149105323452.46365,7382874357.344661
524.7283897323737,8.419083293661508,149327211740.3149,7181106788.572279,149097243713.77435,7487771673.304032
540.5057867318515,8.801490053129129,149322013415.48837,7288216286.370691,149089108023.4582,7592637010.11222
556.5167406758945,9.195302457079798,149316738011.89105,7395322378.229331,149080916653.15497,7697470515.73245
572.7612434606988,9.600688002074785,149311385528.902,7502425006.526088,149072669872.64984,7802272340.81078
589.2392868624204,10.01781417901088,149305955965.96335,7609524113.607928,149064367949.8455,7907042638.660112
605.9508625371797,10.446848473034418,149300449322.58072,7716619641.791126,149056011150.73447,8011781565.243885
622.8959620210649,10.887958363455294,149294865598.32358,7823711533.361491,149047599739.37152,8116489279.15942
640.0745767301355,11.341311323660992,149289204792.82544,7930799730.574612,149039133977.8461,8221165941.620949
657.4866979604265,11.807074821030625,149283466905.7844,8037884175.656091,149030614126.2548,8325811716.442289
675.1323168879518,12.285416316848968,149277651936.96332,8144964810.801798,149022040442.67398,8430426770.019191
693.0114245687084,12.776503266220502,149271759886.19022,8252041578.178115,149013413183.13257,8535011271.311338
711.1240119386805,13.280503117983454,149265790753.35858,8359114419.922192,149004732601.5847,8639565391.824009
729.4700698138428,13.797583314623857,149259744538.4278,8466183278.142205,148995998949.88263,8744089305.589386
748.0495888901653,14.327911292189606,149253621241.42325,8573248094.91762,148987212477.74976,8848583189.14753
766.8625597436172,14.871654480204509,149247420862.43695,8680308812.299458,148978373432.75372,8953047221.526995
785.9089728301714,15.428980301582358,149241143401.62762,8787365372.310568,148969482060.2796,9057481584.225101
805.1888184858079,16.000056172541008,149234788859.22113,8894417716.945906,148960538603.50327,9161886461.187849
824.7020869265192,16.585049502516437,149228357235.51086,9001465788.172804,148951543303.3648,9266262038.78949
844.448768248314,17.18412769407684,149221848530.8579,9108509527.931269,148942496398.5421,9370608505.811743
864.4288524272216,17.7974581428367,149215262745.6915,9215548878.134258,148933398125.42468,9474926053.422646
884.6423293192971,18.4252082373709,149208599880.50928,9322583780.667982,148924248718.0875,9579214875.155062
905.089188660625,19.067545359128793,149201859935.87766,9429614177.392199,148915048408.26495,9683475166.884829
925.7694200673249,19.724636882348324,149195042912.43204,9536640010.14051,148905797425.3252,9787707126.808552
946.6830130355548,20.396650173970123,149188148810.87723,9643661220.720678,148896495996.2444,9891910955.421034
967.8299569415176,21.08375259355163,149181177631.98776,9750677750.914928,148887144345.5812,9996086855.492357
989.2102410414642,21.786111493181195,149174129376.6081,9857689542.480265,148877742695.4517,10100235032.0446
1010.8238544716997,22.503894217392215,149167004045.65298,9964696537.148792,148868291265.504,10204355692.328201
1032.6707862485875,23.23726810307725,149159801640.10788,10071698676.628044,148858790272.89362,10308449045.79797
1054.7510252685545,23.986400479402164,149152522161.02902,10178695902.6013,148849239932.25845,10412515304.088726
1077.0645603080964,24.751458667720264,149145165609.5439,10285688156.727924,148839640455.69455,10516554680.990599
1099.6113800237827,25.532609981486445,149137731986.8516,10392675380.643707,148829992052.73166,10620567392.423965
1122.3914729522617,26.33002172617133,149130221294.2228,10499657515.961197,148820294930.30917,10724553656.414034
1145.404827510266,27.14386119917544,149122633533.00046,10606634504.270052,148810549292.75226,10828513693.065071
1168.6514319946173,27.974295689743343,149114968704.59982,10713606287.13739,148800755341.74832,10932447724.534277
1192.1312745822324,28.821492478877826,149107226810.50882,10820572806.108139,148790913276.32355,11036355975.00532
1215.8443433301286,29.68561883925408,149099407852.28833,10927534002.705397,148781023292.8198,11140238670.6615
1239.7906261754285,30.566842035133853,149091511831.57242,11034489818.430801,148771085584.8717,11244096039.658594
1263.9701109353664,31.46532932227966,149083538750.06876,11141440194.764887,148761100343.3841,11347928312.097322
1288.3827853072933,32.38124794786897,149075488609.55865,11248385073.16746,148751067756.50964,11451735719.9955
1313.0286368686823,33.314765150408384,149067361411.89758,11355324395.077978,148740988009.62677,11555518497.259832
1337.9076530771358,34.266048159647845,149059157159.01526,11462258101.915924,148730861285.31784,11659276879.657366
1363.0198212703897,35.235264196494875,149050875852.916,11569186135.081192,148720687763.34772,11763011104.786623
1388.3651286663198,36.22258047292874,149042517495.6789,11676108435.954477,148710467620.64258,11866721412.048382
1413.9435623629483,37.22816419191472,149034082089.45822,11783024945.897667,148700201031.2689,11970408042.61614
1439.755109338449,38.25218254731831,149025569636.48352,11889935606.254232,148689888166.41293,12074071239.406246
1465.7997564511534,39.294802723819465,149016980139.05997,11996840358.349636,148679529194.36053,12177711247.047699
1492.077490439557,40.356191896826815,149008313599.56854,12103739143.491732,148669124280.47708,12281328311.851643
1518.5882979223263,41.436517232391935,148999570020.4663,12210631902.971169,148658673587.1879,12384922681.780537
1545.3321653983035,42.5359458871236,148990749404.28662,12317518578.061811,148648177273.959,12488494606.417007
1572.3090792465134,43.65464500810204,148981851753.63934,12424399110.021149,148637635497.2783,12592044336.932404
1599.5190257261709,44.79278173279318,148972877071.21118,12531273440.090717,148627048410.6367,12695572126.05504
1626.9619909766855,45.95052318896296,148963825359.76575,12638141509.496521,148616416164.51022,12799078228.038137
1654.6379610176689,47.12803649459156,148954696622.14386,12745003259.44946,148605738906.342,12902562898.627478
1682.5469217489415,48.325488757787724,148945490861.2638,12851858631.145756,148595016780.5248,13006026395.028763
1710.688858950539,49.54304707670303,148936208080.1214,12958707565.767395,148584249928.38397,13109468975.87469
1739.0637582827187,50.78087853944621,148926848281.7904,13065550004.482555,148573438488.16074,13212890901.191746
1767.6716052859667,52.039150223997424,148917411469.42252,13172385888.446054,148562582594.99576,13316292432.36673
1796.5123853810044,53.31802919812258,148907897646.24768,13279215158.799788,148551682380.9135,13419673832.113003
1825.5860838687952,54.617682519287676,148898306815.57422,13386037756.673178,148540737974.8064,13523035364.436478
1854.8926859305523,55.938277234573086,148888638980.78906,13492853623.183626,148529749502.41995,13626377294.601353
1884.4321766277446,57.27998038058792,148878894145.3579,13599662699.436964,148518717086.33795,13729699889.095587
1914.2045409021046,58.64295898338436,148869072312.82544,13706464926.52791,148507640845.9683,13833003415.596146
1944.2097635756345,60.02738005837198,148859173486.81537,13813260245.540525,148496520897.52902,13936288142.933992
1974.4478293506147,61.43341061023211,148849197671.03073,13920048597.548683,148485357354.03506,14039554341.058857
2004.91872280961,62.86121763283221,148839144869.25397,14026829923.616526,148474150325.2852,14142802281.003775
2035.6224284154775,64.3109681091402,148829015085.3471,14133604164.79894,148462899917.84952,14246032234.849415
2066.558930511374,65.7828290111389,148818808323.2519,14240371262.14202,148451606235.05743,14349244475.688194
2097.7282133207627,67.27696729974028,148808524586.98996,14347131156.683538,148440269376.986,14452439277.588182
2129.130260947421,68.79354992469999,148798163880.6629,14453883789.453432,148428889440.4488,14555616915.55682
2160.765057375449,70.33274382453166,148787726208.45248,14560629101.47427,148417466518.98517,14658777665.504438
2192.6325864692762,71.89471592642136,148777211574.62073,14667367033.761736,148406000702.85016,14761921804.207611
2224.7328319736694,73.4796331461419,148766619983.50998,14774097527.325108,148394492079.0046,14865049609.272318
2257.0657775137397,75.08766238796737,148755951439.5431,14880820523.167746,148382940731.10596,14968161359.096958
2289.6314065949523,76.7189705445875,148745205947.22348,14987535962.287569,148371346739.49948,15071257332.835196
2322.4297026031327,78.37372449702208,148734383511.1353,15094243785.677557,148359710181.20996,15174337810.358656
2355.460648804474,80.0520911145354,148723484135.9435,15200943934.326227,148348031129.93384,15277403072.219496
2388.724228345548,81.7542372545507,148712507826.3938,15307636349.218128,148336309656.03198,15380453399.61282
2422.220424253309,83.48032976256462,148701454587.3129,15414320971.334333,148324545826.5228,15483489074.338991
2455.949219435106,85.23053547206163,148690324423.60858,15520997741.652937,148312739705.07593,15586510378.765821
2489.9105966786888,87.00502120442852,148679117340.26968,15627666601.149546,148300891352.00644,15689517595.790648
2524.1045386522164,88.80395376886885,148667833342.36618,15734327490.797773,148289000824.26953,15792511008.80232
2558.531027904265,90.62749996231744,148656472435.0493,15840980351.56974,148277068175.45566,15895490901.643106
2593.190046863838,92.47582656935485,148645034623.55148,15947625124.436575,148265093455.78635,15998457558.570498
2628.081577840372,94.34910036212186,148633519913.1865,16054261750.368906,148253076712.11032,16101411264.218966
2663.2056030237486,96.24748810023398,148621928309.34946,16160890170.33737,148241017987.9002,16204352303.56164
2698.5621044842997,98.17115653069594,148610259817.51688,16267510325.313103,148228917323.24988,16307280961.871946
2734.1510641728178,100.1202723878162,148598514443.2466,16374122156.268248,148216774754.87216,16410197524.685202
2769.9724639205647,102.09500239312152,148586692192.17795,16480725604.176458,148204590316.09717,16513102277.76016
2806.02628543928,104.0955132552714,148574793070.03165,16587320610.013391,148192364036.87097,16615995507.04056
2842.31251032119,106.12197166997268,148562817082.60986,16693907114.757217,148180095943.75513,16718877498.61663
2878.8311200390167,108.17454431989407,148550764235.79617,16800485059.389116,148167786059.92633,16821748538.686613
2915.5820959459866,110.25339787458066,148538634535.55563,16907054384.893784,148155434405.1769,16924608913.51827
2952.56541927584,112.35869899036851,148526427987.93466,17013615032.259933,148143040995.91565,17027458909.410427
2989.7810711428406,114.49061431029922,148514144599.06107,17120166942.480793,148130605845.1692,17130298812.654516
3027.2290325417825,116.64931046403447,148501784375.144,17226710056.55461,148118128962.584,17233128909.496166
3064.9092843480025,118.83495406777058,148489347322.47406,17333244315.48515,148105610354.42886,17335949486.096832
3102.8218073173866,121.04771172415317,148476833447.423,17439769660.282196,148093050023.59775,17438760828.495472
3140.9665820863815,123.28775002219169,148464242756.44388,17546286031.962055,148080447969.61334,17541563222.570297
3179.3435891720032,125.55523553717401,148451575256.07095,17652793371.548042,148067804188.63113,17644356954.00057
3217.9528089718465,127.85033483058106,148438830952.91956,17759291620.071,148055118673.44385,17747142308.228504
3256.7942217640934,130.17321445000144,148426009853.6862,17865780718.56976,148042391413.48654,17849919570.421246
3295.8678077075256,132.524040929046,148413111965.14825,17972260608.091675,148029622394.8421,17952689025.432953
3335.1735468415313,134.90298078726258,148400137294.16415,18078731229.69309,148016811600.2474,18055450957.76697
3374.7114190861166,137.31020053005042,148387085847.67303,18185192524.439835,148003959009.0998,18158205651.538155
3414.4814042419143,139.7458666485751,148373957632.69485,18291644433.407734,147991064597.46426,18260953390.435295
3454.4834819901953,142.2101456196829,148360752656.33023,18398086897.683075,147978128338.08093,18363694457.683678
3494.7176318928764,144.70320390581566,148347470925.76025,18504519858.3631,147965150200.37326,18466429136.00781
3535.1838333925325,147.2252079549254,148334112448.24652,18610943256.556488,147952130150.45648,18569157707.59427
3575.8820658124046,149.7763242003889,148320677231.13092,18717357033.38386,147939068151.14682,18671880454.054752
3616.8123083564124,152.3567190609225,148307165281.8355,18823761129.97824,147925964161.971,18774597656.389256
3657.974540109162,154.96655894049672,148293576607.8625,18930155487.485527,147912818139.1764,18877309594.949474
3699.368740035957,157.6060102282509,148279911216.79395,19036540047.064987,147899630035.74133,18980016549.40235
3740.994886982811,160.27523929840805,148266169116.29175,19142914749.88973,147886399801.38638,19082718798.693874
3782.852959676454,162.97441251018944,148252350314.0975,19249279537.147163,147873127382.5857,19185416621.01302
3824.942936724346,165.7036962077293,148238454818.03223,19355634350.03948,147859812722.5791,19288110293.755962
3867.264796614687,168.4632567199897,148224482635.99637,19461979129.78411,147846455761.38434,19390800093.490482
3909.8185177164264,171.25326036067503,148210433775.96948,19568313817.6142,147833056435.81012,19493486295.920593
3952.6040782792743,174.073873428147,148196308246.01022,19674638354.779053,147819614679.46942,19596169175.851444
3995.621456433713,176.92526220533927,148182106054.25604,19780952682.544598,147806130422.79327,19698849007.154438
4038.8706301910065,179.80759295967206,148167827208.92303,19887256742.19385,147792603593.045,19801526062.732613
4082.351577443212,182.72103194296716,148153471718.30585,19993550475.027355,147779034114.33496,19904200614.486286
4126.064275963193,185.66574539136258,148139039590.77734,20099833822.363625,147765421907.6355,20006872933.27897
4170.008703404623,188.64189952522727,148124530834.7885,20206106725.5396,147751766890.79663,20109543288.90356
4214.184837302007,191.64966054907603,148109945458.8683,20312369125.911087,147738068978.56204,20212211950.04882
4258.5926550706845,194.68919465148412,148095283471.62323,20418620964.85319,147724328082.58527,20314879184.266125
4303.232134006844,197.7606680050023,148080544881.73743,20524862183.76075,147710544111.4467,20417545257.93654
4348.103251287534,200.8642467660714,148065729697.97223,20631092724.048763,147696716970.6706,20520210436.238186
4393.205983970673,204.0000970749373,148050837929.166,20737312527.15283,147682846562.74274,20622874983.113914
4438.540308995062,207.16838505556558,148035869584.2339,20843521534.529545,147668932787.12842,20725539161.239292
4484.106203180398,210.3692768155566,148020824672.16776,20949719687.656948,147654975540.2907,20828203231.99094
4529.90364322728,213.60293844606,148005703202.03577,21055906928.034912,147640974715.70932,20930867455.41515
4575.932605717227,216.86953602168987,147990505182.98218,21162083197.185574,147626930203.8995,21033532090.196888
4622.193067112684,220.1692356004394,147975230624.22717,21268248436.65372,147612841892.43167,21136197393.62911
4668.685003757038,223.50220322359579,147959879535.0665,21374402588.007206,147598709665.95108,21238863621.582417
4715.408391874628,226.86860491565508,147944451924.8713,21480545592.837345,147584533406.19803,21341531028.47508
4762.363207570756,230.26860668423708,147928947803.0879,21586677392.759296,147570312992.02832,21444199867.243404
4809.549426831698,233.70237452000026,147913367179.2374,21692797929.412468,147556048299.4341,21546870389.312485
4856.96702552472,237.17007439655654,147897710062.91556,21798907144.460888,147541739201.56494,21649542844.56727
4904.615979398088,240.67187227038625,147881976463.79245,21905004979.593582,147527385568.7493,21752217481.324043
4952.496264081078,244.207934080753,147866166391.6122,22011091376.524963,147512987268.5163,21854894546.30227
5000.607855083992,247.7784257496187,147850279856.19272,22117166276.99519,147498544165.6177,21957574284.5968
5048.950727798167,251.3835131815583,147834316867.4254,22223229622.77053,147484056122.05035,22060256939.650482
5097.524857495986,255.02336226367487,147818277435.27496,22329281355.64373,147469522997.0787,22162942753.227123
5146.330219330897,258.6981388655144,147802161569.7789,22435321417.434364,147454944647.2577,22265631965.38488
5195.36678833742,262.40800883898083,147785969281.04742,22541349749.989193,147440320926.45593,22368324814.450016
5244.634539431158,266.153138018251,147769700579.26318,22647366295.182503,147425651685.87912,22471021536.991043
5294.133447408814,269.93369221968953,147753355474.68076,22753370994.916443,147410936774.0937,22573722367.793293
5343.863486948202,273.7498372417638,147736933977.62653,22859363791.121376,147396176037.05072,22676427539.833862
5393.82463260826,277.60173886495903,147720436098.4984,22965344625.756203,147381369318.11,22779137284.25695
5444.01685882906,281.48956285169305,147703861847.76538,23071313440.808678,147366516458.06442,22881851830.349648
5494.440139931824,285.4134749462316,147687211235.96732,23177270178.295753,147351617295.16455,22984571405.518066
5545.094450118937,289.3736408746029,147670484273.7146,23283214780.263874,147336671665.14337,23087296235.26393
5595.979763473956,293.37022634451307,147653680971.68793,23389147188.789303,147321679401.2412,23190026543.16154
5647.096053961628,297.4033970452608,147636801340.6378,23495067345.97842,147306640334.23102,23292762550.83518
5698.4432954279,301.4733186476526,147619845391.38437,23600975193.968033,147291554292.44354,23395504477.936886
5750.021461599932,305.5801568039177,147602813134.8171,23706870674.925663,147276421101.7929,23498252542.124702
5801.8305260861125,309.7240771476231,147585704581.89438,23812753731.049835,147261240585.80234,23601006959.041256
5853.87046237607,313.90524529358873,147568519743.64322,23918624304.57038,147246012565.62988,23703767942.29283
5906.141243840683,318.1238268378022,147551258631.159,24024482337.7487,147230736860.09445,23806535703.4288
5958.642843732103,322.37998735733424,147533921255.60507,24130327772.878044,147215413285.7019,23909310451.921494
6011.375235183757,326.6738924102534,147516507628.2124,24236160552.283794,147200041656.67126,24012092395.14648
6064.338391210367,331.00570753554143,147499017760.27936,24341980618.323715,147184621784.96112,24114881738.36326
6117.532284707963,335.37559825300804,147481451663.1713,24447787913.388226,147169153480.29614,24217678684.696342
6170.956888453896,339.78373006320624,147463809348.3202,24553582379.90065,147153636550.19354,24320483435.1168
6224.61217510685,344.2302684473475,147446090827.22443,24659363960.31746,147138070799.98987,24423296188.424168
6278.49811720686,348.71537886721643,147428296111.44836,24765132597.12854,147122456032.86774,24526117141.228783
6332.61468717532,353.2392267650863,147410425212.62204,24870888232.857414,147106792049.8827,24628946487.93454
6386.961857315002,357.80197756363407,147392478142.4408,24976630810.06148,147091078649.99008,24731784420.72203
6441.5395998100685,362.40379666585534,147374454912.665,25082360271.33225,147075315630.07214,24834631129.5321
6496.347886726085,367.0448494549796,147356355535.11972,25188076559.29556,147059502784.9651,24937486802.049828
6551.386690010035,371.72530129438553,147338180021.69424,25293779616.611816,147043639907.486,25040351623.68887
6606.655981490333,376.44531752751584,147319928384.34195,25399469385.976185,147027726788.46024,25143225777.576237
6662.155732876841,381.2050634777925,147301600635.07977,25505145810.118813,147011763216.7485,25246109444.53745
6717.885915760883,386.00470444853227,147283196785.988,25610808831.80504,146995748979.27402,25349002803.0821
6773.846501615255,390.84440572286127,147264716849.20987,25716458393.835587,146979683861.0499,25451906029.389797
6830.037461794244,395.7243325636307,147246160836.95126,25822094439.04677,146963567645.20633,25554819297.29652
6886.458767533641,400.64465021333166,147227528761.4803,25927716910.31067,146947400113.01776,25657742778.281322
6943.110389950752,405.60552389401056,147208820635.12704,26033325750.53533,146931181043.9304,25760676641.453472
6999.992300044419,410.60711880718424,147190036470.2833,26138920902.664955,146914910215.5892,25863621053.53993
7057.104468695029,415.6496001337552,147171176279.40192,26244502309.680054,146898587403.86536,25966576178.87322
7114.446866664533,420.7331330339267,147152240074.99686,26350069914.597633,146882212382.8834,26069542179.379692
7172.019464596459,425.8578826471183,147133227869.64255,26455623660.471375,146865784925.0484,26172519214.568123
7229.822233015924,431.02401409188076,147114139675.97372,26561163490.391777,146849304801.07327,26275507441.518707
7287.855142329653,436.2316924658115,147094975506.68497,26666689347.486324,146832771780.00583,26378507014.872417
7346.118162825991,441.4810828454697,147075735374.5305,26772201174.919647,146816185629.2559,26481518086.820705
7404.611264674921,446.7723502862918,147056419292.32367,26877698915.893665,146799546114.62234,26584540807.095562
7463.334417928076,452.1056598225064,147037027272.93686,26983182513.647736,146782853000.32022,26687575322.95994
7522.287592518755,457.48117646705003,147017559329.30087,27088651911.4588,146766106049.0075,26790621779.198536
7581.470758261941,462.89906521148185,146998015474.40482,27194107052.64151,146749305021.8121,26893680318.108868
7640.883884854312,468.35949102589944,146978395721.29562,27299547880.54837,146732449678.35867,26996751079.492752
7700.526941874257,473.862618858854,146958700083.07782,27404974338.56987,146715539776.79532,27099834200.648075
7760.399898781896,479.4086136372653,146938928572.91312,27510386370.134598,146698575073.82022,27202929816.3609
7820.502724919088,484.9976402663376,146919081204.02017,27615783918.709366,146681555324.70828,27306038058.897926
7880.835389509453,490.6298636294745,146899157989.6741,27721166927.79934,146664480283.33755,27409159057.999226
7941.397861658384,496.3054485881945,146879158943.20636,27826535340.948135,146647349702.2156,27512292940.871334
8002.190110353063,502.0245599820462,146859084078.00418,27931889101.737934,146630163332.5059,27615439832.18063
8063.212104462477,507.78736262852385,146838933407.51047,28037228153.78959,146612920924.05386,27718599854.04704
8124.463812737437,513.5940213229826,146818706945.2233,28142552440.762733,146595622225.41315,27821773126.038017
8185.9452038105865,519.4447008385539,146798404704.6957,28247861906.355873,146578266983.87137,27924959765.16285
8247.656246196424,525.3395659260608,146778026699.5353,28353156494.306473,146560854945.47614,28028159885.867226
8309.596908291314,531.2787813139335,146757572943.40396,28458436148.39106,146543385855.06073,28131373600.028122
8371.76715837351,537.2625117081244,146737043450.0175,28563700812.42532,146525859456.2697,28234601016.948933
8434.16696460316,543.2909217920243,146716438233.1454,28668950430.26415,146508275491.5845,28337842243.35491
8496.796295022334,549.3641762263768,146695757306.61044,28774184945.80177,146490633702.34857,28441097383.38886
8559.65511755503,555.4824396491944,146675000684.28845,28879404302.971794,146472933828.7929,28544366538.60709
8622.743400007199,561.6458766756738,146654168380.10788,28984608445.74729,146455175610.06088,28647649807.97565
8686.061110066756,567.8546518981111,146633260408.04953,29089797318.140877,146437358784.23337,28750947287.86679
8749.608215303591,574.1089298858177,146612276782.14633,29194970864.204758,146419483088.35352,28854259072.0557
8813.384683169605,580.4088751850354,146591217516.48294,29300129028.030823,146401548258.45145,28957585251.71746
8877.3904809987,586.754652318852,146570082625.19547,29405271753.75069,146383554029.56882,29060925915.424274
8941.625576006818,593.1464257871165,146548872122.47116,29510398985.53577,146365500135.7832,29164281149.142895
9006.089935291942,599.5843600663553,146527586022.54807,29615510667.597317,146347386310.23227,29267651036.23228
9070.783525834124,606.0686196096871,146506224339.7148,29720606744.186497,146329212285.13794,29371035657.441513
9135.706314495494,612.5993688467385,146484787088.31024,29825687159.594425,146310977791.83038,29474435090.907887
9200.85826802028,619.1767721835595,146463274282.7231,29930751858.152218,146292682560.77173,29577849412.155224
9266.239353034825,625.8009940025393,146441685937.39188,30035800784.23105,146274326321.57974,29681278694.09242
9331.849536047603,632.4721986623214,146420022066.8043,30140833882.242176,146255908803.05133,29784723007.012142
9397.688783449232,639.1905504977198,146398282685.49716,30245851096.637005,146237429733.18573,29888182418.589783
9463.757061512502,645.9562138196337,146376467808.05606,30350852371.9071,146218888839.20792,29991656993.882545
9530.05433639238,652.769352914964,146354577449.11502,30455837652.584248,146200285847.59146,30095146795.328743
9596.580574126036,659.6301320465279,146332611623.35632,30560806883.24047,146181620484.08133,30198651882.747288
