x1,y1,x2,y2
1328.4030489051268,44.377873492860935,107666195335.80098,10824490902.124132
1359.4491407989083,45.94361163543388,107653511090.40381,10949928201.460545
1390.8529097393969,47.54573073738387,107640680711.84923,11075350636.928804
1422.614313090828,49.18464751200746,107627704217.5566,11200758038.275803
1454.733307731892,50.860778622626064,107614581625.14363,11326150235.268847
1487.2098500557918,52.57454068202012,107601312952.42639,11451527057.695892
1520.0438959703024,54.32635025186328,107587898217.41927,11576888335.365778
1553.2354008978314,56.116623842156656,107574337438.33498,11702233898.108452
1586.7843197754787,57.94577791066319,107560630633.58449,11827563575.775202
1620.6906070550986,59.81422886234204,107546777821.77702,11952877198.238895
1654.9542167033605,61.7223930487831,107532779021.72005,12078174595.394201
1689.575102201813,63.67068676764149,107518634252.41922,12203455597.157822
1724.5532165469458,65.65952626207228,107504343533.07838,12328720033.468729
1759.8885122502545,67.68932772016508,107489906883.09952,12453967734.288393
1795.5809413383045,69.76050727437892,107475324322.08272,12579198529.601011
1831.6304553527962,71.87348100097705,107460595869.82622,12704412249.41374
1868.0370053506313,74.02866491946187,107445721546.32628,12829608723.756926
1904.8005419039794,76.22647499200997,107430701371.77724,12954787782.684338
1941.9210151003444,78.46732712290714,107415535366.57141,13079949256.273397
1979.3983745426333,80.75163715798362,107400223551.29912,13205092974.625408
2017.2325693492235,83.07982088404934,107384765946.74867,13330218767.865784
2055.423548154033,85.45229402832918,107369162573.90627,13455326466.144287
2093.9712591065904,87.86947225789841,107353413453.95601,13580415899.635252
2132.8756498721036,90.33177117911816,107337518608.27994,13705486898.53782
2172.1366676315333,92.83960633707106,107321478058.45786,13830539293.07617
2211.7542590816633,95.39339321499678,107305291826.26743,13955572913.499743
2251.728370435172,97.99354723372785,107288959933.68408,14080587590.08348
2292.058947420709,100.64048375112547,107272482402.88104,14205583153.128054
2332.7459352829646,103.33461806151537,107255859256.22922,14330559432.960085
2373.7892787827477,106.07636539512387,107239090516.29723,14455516259.932392
2415.188922197058,108.86614091751393,107222176205.85135,14580453464.424208
2456.944809319164,111.70435972902129,107205116347.85551,14705370876.841417
2499.0568834586784,114.5914368641908,107187910965.47125,14830268327.616785
2541.525087441635,117.52778729121268,107170560082.05766,14955145647.210182
2584.349363610567,120.51382591135902,107153063721.17136,15080002666.108822
2627.5296538245843,123.54996755842032,107135421906.56648,15204839214.827488
2671.065899459454,126.63662699814205,107117634662.19469,15329655123.908764
2714.9580414076786,129.7742189276614,107099702012.205,15454450223.923267
2759.2060200785777,132.96315797494407,107081623980.94392,15579224345.469872
2803.8097753983675,136.20385869822124,107063400592.95528,15703977319.175947
2848.769246810243,139.49673558542642,107045031872.98027,15828708975.697578
2894.0843732744625,142.8422030536327,107026517845.9574,15953419145.719805
2939.7550932684258,146.24067544848984,107007858537.02245,16078107659.956844
2985.781344786762,149.6925670436616,106989053971.50844,16202774349.15233
3032.1630653414127,153.1982920402631,106970104174.9456,16327419044.079533
3078.900191961716,156.7582645662983,106951009173.06136,16452041575.54159
3125.9926611944925,160.37289867609755,106931768991.78021,16576641774.371746
3173.440409104132,164.0426083497554,106912383657.22383,16701219471.43357
3221.2433712726797,167.76780749256824,106892853195.71094,16825774497.621197
3269.401482799925,171.54890993447222,106873177633.75725,16950306683.859543
3317.914678303487,175.3863294294813,106853356998.07552,17074815861.104548
3366.782891918907,179.28047965512522,106833391315.57544,17199301860.343403
3416.0060572997345,183.23177421188788,106813280613.36363,17323764512.59477
3465.5841076176207,187.2406266226454,106793024918.74362,17448203648.90902
3515.5169755624065,191.30745033210476,106772624259.21574,17572619100.368465
3565.8045933422154,195.4326587062421,106752078662.47717,17697010698.087585
3616.4468926835452,199.61666503174155,106731388156.42186,17821378273.213253
3667.4438048313614,203.85988251543375,106710552769.14046,17945721656.92496
3718.795260549189,208.16272428373486,106689572528.92036,18070040680.435062
3770.5011901192097,212.52560338208534,106668447464.24559,18194335174.988995
3822.5615233423523,216.94893277438916,106647177603.7968,18318604971.865505
3874.9761895383926,221.43312534245285,106625762976.45123,18442849902.37688
3927.745117546046,225.97859388542483,106604203611.28267,18567069797.869183
3980.8682357230664,230.5857511192348,106582499537.5614,18691264489.722473
4034.3454719463416,235.2550096760332,106560650784.75415,18815433809.35104
4088.1767536119933,239.98678210363096,106538657382.52408,18939577588.203632
4142.362007635474,244.78148086493903,106516519360.73076,19063695657.763687
4196.901160451668,249.6395183374083,106494236749.43008,19187787849.54955
4251.794138014992,254.56130681246972,106471809578.87424,19311853995.114716
4307.040865799491,259.54725849497413,106449237879.51166,19435893926.048058
4362.641268798946,264.59778550263263,106426521681.98703,19559907473.97404
4418.59527152697,269.71329986545686,106403661017.1412,19683894470.55297
4474.902798017116,274.89421352519935,106380655916.01117,19807854747.4812
4531.5637718229755,280.1409383347942,106357506409.83,19931788136.49138
4588.578116018285,285.4538860577977,106334212530.02682,20055694469.352673
4645.945753197032,290.8334683678292,106310774308.22679,20179573577.870987
4703.666605473556,296.28009684801185,106287191776.25098,20303425293.88921
4761.740594482658,301.79418299041384,106263464966.11641,20427249449.287422
4820.167641379703,307.37613819548943,106239593910.036,20551045875.983135
4878.947666840732,313.0263737715203,106215578640.41847,20674814405.931526
4938.080591062569,318.74530093405696,106191419189.86836,20798554871.12565
4997.566333762925,324.5333308053603,106167115591.18593,20922267103.596676
5057.4048141805115,330.3908744138434,106142667877.36716,21045950935.414124
5117.595951075148,336.31834269351293,106118076081.60368,21169606198.686077
5178.139662727875,342.3161464834115,106093340237.28273,21293232725.559425
5239.035866941061,348.3846965270596,106068460377.9871,21416830348.220074
5300.284481038518,354.52440347189764,106043436537.49515,21540398898.893192
5361.8854218656115,360.7356778687284,106018268749.78065,21663938209.84343
5423.838605789375,367.0189301711594,105992957049.01285,21787448113.375145
5486.143948698623,373.37457073504567,105967501469.55635,21910928441.832634
5548.801366004065,379.80300981793215,105941902045.97112,22034379027.60036
5611.810772638421,386.3046575784968,105916158813.01237,22157799703.10318
5675.172083056537,392.8799240759934,105890271805.6306,22281190300.806572
5738.885211235501,399.5292192696949,105864241058.97145,22404550653.216858
5802.9500706747585,406.2529530183365,105838066608.37576,22527880592.88144
5867.366574396235,413.05153507955896,105811748489.37946,22651179952.389023
5932.134634944447,419.9253751093523,105785286737.71347,22774448564.36984
5997.254164386627,426.87488266149944,105758681389.30379,22897686261.495884
6062.72507431284,433.90046718701996,105731932480.27133,23020892876.481136
6128.547275836104,441.002538033614,105705040046.9319,23144068242.081783
6194.720679592511,448.1815044451065,105678004125.79619,23267212191.096455
6261.24519574135,455.4377755608912,105650824753.56966,23390324556.36645
6328.120733965225,462.7717604153753,105623501967.15256,23513405170.77596
6395.347203470183,470.1838679374237,105596035803.63982,23636453867.252293
6462.924512985832,477.6745069498038,105568426300.32101,23759470478.76611
6530.85257076547,485.2440861686302,105540673494.68036,23882454838.331635
6599.131284586207,492.8930142028098,105512777424.39658,24005406779.00691
6667.760561749089,500.62169955348685,105484738127.34294,24128326133.89399
6736.740309079229,508.4305506134879,105456555641.58713,24251212736.139194
6806.070432925926,516.3199756667677,105428230005.39122,24374066418.933315
6875.7508391628,524.2903828878543,105399761257.21167,24496887015.51186
6945.781433187915,532.342180341295,105371149435.69922,24619674359.155262
7016.162119923912,540.4757759811021,105342394579.69882,24742428283.18912
7086.89280381813,548.6915776501984,105313496728.24963,24865148620.984425
7157.973388842746,556.9899930798645,105284455920.58498,24987835205.957767
7229.403778494898,565.3714298891838,105255272196.1322,25110487871.571587
7301.183875796819,573.8362955844898,105225945594.51274,25233106451.334385
7373.313583295969,582.3849975588124,105196476155.54195,25355690778.800957
7445.7928030651665,591.0179430913245,105166863919.22914,25478240687.572613
7518.621436702724,599.7355393467892,105137108925.77747,25600756011.29741
7591.799385332578,608.5381933750066,105107211215.58391,25723236583.67037
7665.326549604424,617.426312110261,105077170829.23921,25845682238.43371
7739.202829693856,626.4003023707688,105046987807.5278,25968092809.377075
7813.4281253024965,635.4605708581253,105016662191.42775,26090468130.337753
7888.002335658136,644.6075241567526,104986194022.11075,26212808035.200905
7962.925359514869,653.8415687333477,104955583340.94199,26335112357.899788
8038.197095153231,663.1631109363304,104924830189.48013,26457380932.41598
8113.817440380338,672.5725569952914,104893934609.47731,26579613592.779617
8189.786292530023,682.0703130204406,104862896642.87897,26701810173.0696
8266.103548462981,691.6567850020556,104831716331.8239,26823970507.413837
8342.769104566903,701.3323788099303,104800393718.64413,26946094429.989456
8419.78285675662,711.0975001928241,104768928845.86487,27068181775.023037
8497.144700474242,720.9525547779103,104737321756.20447,27190232376.790833
8574.854530689303,730.8979480702259,104705572492.57436,27312246069.619003
8652.912241898905,740.9340854521201,104673681098.07898,27434222687.883827
8731.317728127853,751.0613721827048,104641647616.01576,27556162066.01194
8810.07088292881,761.2802133973029,104609472089.875,27678064038.48054
8889.171599382436,771.5910141068996,104577154563.33986,27799928439.817642
8968.619770097534,781.9941791975915,104544695080.28625,27921755104.602272
9048.415287211192,792.4901134300368,104512093684.78287,28043543867.464714
9128.558042388935,803.0792214389057,104479350421.091,28165294563.086716
9209.047926824875,813.7619077323315,104446465333.6646,28287007026.201736
9289.884831241849,824.5385766913599,104413438467.15012,28408681091.595146
9371.068645891573,835.4096325694014,104380269866.38649,28530316594.10447
9452.5992605548,846.3754794916814,104346959576.4051,28651913368.6196
9534.476564541446,857.4365214546915,104313507642.4297,28773471250.083023
9616.70044669077,868.5931623256411,104279914109.87628,28894990073.490055
9699.270795371498,879.8458058419085,104246179024.35313,29016469673.889046
9782.187498481997,891.1948556104934,104212302431.66069,29137909886.38162
9865.45044345041,902.6407151074679,104178284377.79149,29259310546.122883
9949.05951723482,914.1837876774292,104144124908.93016,29380671488.321667
10033.014606323402,925.8244765329517,104109824071.4533,29501992548.24074
10117.31559673457,937.5631847540393,104075381911.92938,29623273561.19704
10201.962374017141,949.4003152875779,104040798477.1188,29744514362.561874
10286.954823250486,961.3362709467888,104006073813.97374,29865714787.761177
10372.292829044683,973.3714544106809,103971207969.63809,29986874672.27571
10457.976275540685,985.5062682235044,103936200991.44743,30107993851.641296
10544.005046410464,997.7411147942041,103901052926.92896,30229072161.44903
10630.379024857179,1010.0763963958725,103865763823.80138,30350109437.34552
10717.098093615328,1022.512515165204,103830333729.97488,30471105515.033092
10804.162134950911,1035.0498731019486,103794762693.5511,30592060230.270035
10891.571030661591,1047.6888720683662,103759050762.82297,30712973418.8708
10979.32466207685,1060.42991378868,103723197986.27473,30833844916.706238
11067.422910058154,1073.2733998485323,103687204412.58183,30954674559.703823
11155.865654999116,1086.2197316944382,103651070090.61086,31075462183.847862
11244.652776825655,1099.2693106332408,103614795069.41948,31196207625.179737
11333.784154996161,1112.422537831566,103578379398.2564,31316910719.79811
11423.25966850166,1125.6798143152778,103541823126.56125,31437571303.859158
11513.079195865972,1139.041540968934,103505126303.96455,31558189213.576782
11603.242615145888,1152.5081185352415,103468288980.28763,31678764285.22285
11693.749803931321,1166.0799476145119,103431311205.54257,31799296355.127396
11784.60063934549,1179.757428664118,103394193029.93213,31919785259.67886
11875.794998045067,1193.5409619979494,103356934503.84967,32040230835.3243
11967.332756220361,1207.4309477858699,103319535677.87909,32160632918.569622
12059.213789595478,1221.4277860531727,103281996602.79477,32280991345.97979
12151.437973428492,1235.531876680038,103244317329.56148,32401305954.179066
12244.005182511615,1249.7436194009904,103206497909.33432,32521576579.85121
12336.915291171365,1264.0634138043545,103168538393.45871,32641803059.73973
12430.168173268738,1278.4916593317137,103130438833.47018,32761985230.64807
12523.763702199383,1293.0287552773673,103092199281.09445,32882122929.439857
12617.701750893768,1307.6751007877886,103053819788.24725,33002215993.039112
12711.982191817355,1322.431094861082,103015300407.03433,33122264258.430473
12806.604896970775,1337.2971363464421,102976641189.75131,33242267562.65942
12901.569737890002,1352.2736239436115,102937842188.8837,33362225742.83249
12996.876585646525,1367.3609562023391,102898903457.10675,33482138636.117504
13092.525310847523,1382.5595315218404,102859825047.28542,33602006079.743782
13188.515783636041,1397.8697481502547,102820607012.47427,33721827911.002373
13284.847873691175,1413.292004184105,102781249405.91748,33841603967.246273
13381.52145022823,1428.8266975677577,102741752281.04865,33961334085.89063
13478.536381998923,1444.4742260928815,102702115691.49078,34081018104.41299
13575.892537291538,1460.2349873979078,102662339691.05629,34200655860.353504
13673.58978393112,1476.1093789674906,102622424333.74677,34320247191.315144
13771.627989279646,1492.0977981319666,102582369673.75305,34439791934.963936
13870.007020236213,1508.2006420668158,102542175765.45508,34559289929.029175
13968.726743237208,1524.4183077921218,102501842663.42183,34678741011.30365
14067.787024256502,1540.751192172033,102461370422.41125,34798145019.64385
14167.187728805628,1557.1996919142236,102420759097.37021,34917501791.9702
14266.928721933953,1573.764203569355,102380008743.43434,35036811166.267265
14367.009868228879,1590.4451235305366,102339119415.92807,35156072980.583984
14467.431031816013,1607.242848032789,102298091170.36446,35275287073.03388
14568.192076359363,1624.1577731525042,102256924062.44519,35394453281.79531
14669.29286506151,1641.1902948069085,102215618148.06044,35513571445.11163
14770.733260663808,1658.3408087535254,102174173483.28885,35632641401.291466
14872.51312544656,1675.6097105896374,102132590124.39743,35751662988.70889
14974.632321229208,1692.997395751749,102090868127.84146,35870636045.80369
15077.090709370523,1710.5042595150503,102049007550.26443,35989560411.08153
15179.888150768791,1728.1306969928787,102007008448.498,36108435923.11423
15283.024505862008,1745.8771031361844,101964870879.56186,36227262420.53993
15386.499634628057,1763.743872732992,101922594900.66368,36346039742.063354
15490.313396584912,1781.7314004078667,101880180569.19907,36464767726.456
15594.465650790822,1799.8400806213758,101837627942.7514,36583446212.55638
15698.9562558445,1818.0703076695556,101794937079.09184,36702075039.2702
15803.78506988532,1836.4224756833742,101752108036.17923,36820654045.57064
15908.95195059351,1854.8969786281964,101709140872.15994,36939183070.49852
16014.456755190344,1873.49421030325,101666035645.36794,37057661953.162544
16120.299340438334,1892.2145643410897,101622792414.32457,37176090532.7395
16226.479562641429,1911.0584342070633,101579411237.73854,37294468648.47451
16332.997277645201,1930.0262131987772,101535892174.50584,37412796139.68121
16439.852340837057,1949.1182944455622,101492235283.70964,37531072845.74201
16547.044607146418,1968.3350709079396,101448440624.62022,37649298606.10826
16654.57393104493,1987.6769353770878,101404508256.69492,37767473260.300514
16762.440166546654,2007.1442804743092,101360438239.57799,37885596647.90874
16870.64316720826,2026.737498650496,101316230633.10057,38003668608.5925
16979.182786129244,2046.4569821855987,101271885497.2806,38121688982.08122
17088.05887595211,2066.3031231880923,101227402892.32271,38239657608.17439
17197.271288862572,2086.2763135944438,101182782878.61815,38357574326.74176
17306.819876589765,2106.376945168581,101138025516.74474,38475438977.723564
17416.704490406442,2126.6054095013606,101093130867.46672,38593251401.13077
17526.92498112917,2146.9620980100335,101048098991.73477,38711011437.04526
17637.481199118538,2167.447401937718,101002929950.6858,38828718925.62006
17748.37299427936,2188.0617123528646,100957623805.64297,38946373707.07958
17859.600216060888,2208.805420148726,100912180618.11555,39063975621.71978
17971.16271345699,2229.6789160428293,100866600449.79889,39181524509.908424
18083.060335006383,2250.682590576439,100820883362.57425,39299020212.08529
18195.292928792824,2271.8168341140336,100775029418.50879,39416462568.76239
18307.860342445325,2293.0820368427712,100729038679.85548,39533851420.524185
18420.762423138356,2314.478588771961,100682911209.05301,39651186608.02779
18533.999017592047,2336.006879732533,100636647068.72563,39768467972.0032
18647.569972072408,2357.6672993765105,100590246321.6832,39885695353.253494
18761.475132391526,2379.4602371764786,100543709030.92097,40002868592.65509
18875.714343907784,2401.386082425057,100497035259.61961,40119987531.15791
18990.28745152607,2423.4452242343705,100450225071.14503,40237052009.78563
19105.194299697978,2445.638051535521,100403278529.04839,40354061869.63588
19220.43473242203,2467.964953078059,100356195697.0659,40471016951.88046
19336.00859324388,2490.426317429457,100308976639.11882,40587917097.76558
19451.915725256542,2513.0225329745795,100261621419.31335,40704762148.61203
19568.15597110058,2535.7539879151577,100214130101.94054,40821551945.81544
19684.72917296434,2558.6210702692624,100166502751.47617,40938286330.846466
19801.63517258416,2581.6241678707747,100118739432.58075,41054965145.25103
19918.87381124458,2604.7636683688615,100070840210.09933,41171588230.650505
20036.44492977856,2628.0399592274493,100022805149.06148,41288155428.74196
20154.348368567706,2651.453427724697,99974634314.68115,41404666581.29835
20272.583967542465,2675.0044609524703,99926327772.35664,41521121530.16875
20391.15156618237,2698.6934458158153,99877885587.67049,41637520117.27856
20510.05100351623,2722.5207690324355,99829307826.38936,41753862184.62972
20629.282118122377,2746.4868171321646,99780594554.46397,41870147574.30094
20748.844748128864,2770.5919764564414,99731745838.029,41986376128.447876
20868.738731213693,2794.8366331577868,99682761743.40303,42102547689.30338
20988.96390460503,2819.221173199278,99633642337.08836,42218662099.17772
21109.520105081436,2843.7459823540253,99584387685.77106,42334719200.45874
21230.407168972088,2868.411446204648,99534997856.32076,42450718835.61215
21351.62493215698,2893.2179501427513,99485472915.79059,42566660847.18168
21473.173230067187,2918.165879368401,99435812931.41714,42682545077.78931
21595.051897685047,2943.2556188896033,99386017970.62033,42798371370.135506
21717.26076954441,2968.48755352178,99336088101.00328,42914139566.99941
21839.79967973085,2993.862067887246,99286023390.35226,43029849511.23907
21962.668461881905,3019.3795464146897,99235823906.63666,43145501045.79161
22085.86694918729,3045.040373338646,99185489718.00873,43261094013.67351
22209.394974389124,3070.84493269898,99135020892.80365,43376628257.980774
22333.25236978217,3096.7936083403606,99084417499.53938,43492103621.88915
22457.438967214046,3122.886783911744,99033679606.91653,43607519948.65436
22581.954598085464,3149.1248428658487,98982807283.81834,43722877081.61228
22706.799093350455,3175.5081684586376,98931800599.31052,43838174864.1792
22831.972283516607,3202.037143748795,98880659622.64117,43953413139.85198
22957.473998645284,3228.7121515972103,98829384423.24075,44068591752.20833
23083.30406835186,3255.533574666453,98777975070.72186,44183710544.906944
23209.462321805957,3282.5017954202585,98726431634.87927,44298769361.68779
23335.948587731666,3309.6171961230034,98674754185.68977,44413768046.37225
23462.762694407793,3336.880158839192,98622942793.31207,44528706442.8634
23589.904469668083,3364.2910654329326,98570997528.08672,44643584395.146164
23717.373740901454,3391.850297567422,98518918460.53598,44758401747.28757
23845.170335052233,3419.5582367044262,98466705661.3638,44873158343.43692
23973.294078620398,3447.415264103762,98414359201.45566,44987854027.82606
24101.744797661802,3475.421760822781,98361879151.87846,45102488644.769516
24230.522317788418,3503.5781077158495,98309265583.88048,45217062038.66477
24359.626464168574,3531.8846854338335,98256518568.89125,45331574053.99245
24489.057061527186,3560.341874423582,98203638178.52147,45446024535.31651
24618.813934146005,3588.950054927408,98150624484.5629,45560413327.284515
24748.896905863847,3617.7096069825757,98097477558.98825,45674740274.627754
24879.305800076836,3646.620910420781,98044197473.95113,45789005222.16153
25010.040439738645,3675.684344867638,97990784301.78586,45903208014.785355
25141.100647360734,3704.900289742163,97937238115.00749,46017348497.48312
25272.486245012595,3734.269124256258,97883558986.31161,46131426515.323364
25404.197054321994,3763.7912274141977,97829746988.57431,46245441913.45943
25536.2328964752,3793.466978012115,97775802194.85202,46359394537.1297
25668.593592217254,3823.2967546374834,97721724678.38147,46473284231.65784
25801.278961852186,3853.2809356686075,97667514512.57954,46587110842.45293
25934.288825243275,3883.4198992741062,97613171771.04321,46700874215.00975
26067.623001813292,3913.7140234124,97558696527.54944,46814574194.90895
26201.281310544735,3944.163685831197,97504088856.05505,46928210627.81726
26335.26356998009,3974.769264066983,97449348830.69664,47041783359.487724
26469.569598222064,4005.531135444504,97394476525.79047,47155292235.75989
26604.199212933847,4036.4496770762576,97339472015.8324,47268737102.560005
26739.152231339347,4067.52526586198,97284335375.49774,47382117805.90127
26874.42847022344,4098.758278488134,97229066679.64119,47495434191.883995
27010.02774593222,4130.149091427397,97173666003.29669,47608686106.69586
27145.949874373262,4161.698080938152,97118133421.67738,47721873396.61208
27282.194671015848,4193.405623063974,97062469010.17545,47834995907.995636
27418.761950891232,4225.272093633121,97006672844.36205,47948053487.29748
27555.651528592894,4257.297868258021,96950744999.98718,48061045981.05673
27692.863218276783,4289.483322334767,96894685552.97963,48173973235.900925
27830.396833661576,4321.828831042603,96838494579.44682,48286835098.54617
27968.252188028928,4354.334769343417,96782172155.67471,48399631415.797386
28106.429094223728,4387.001511981231,96725718358.12773,48512362034.5485
28244.92736465435,4419.829433481689,96669133263.44864,48625026801.78266
28383.746811292913,4452.818908151556,96612416948.45842,48737625564.57244
28522.88724567553,4485.970310078203,96555569490.15622,48850158170.08006
28662.348478902568,4519.284013129101,96498590965.7192,48962624465.55758
28802.130321638906,4552.7603909513155,96441481452.50244,49075024298.34709
28942.23258411419,4586.399816970995,96384241028.03886,49187357515.88096
29082.65507612309,4620.2026643928675,96326869770.0391,49299623965.68201
29223.397607025556,4654.169306199733,96269367756.39133,49411823495.36373
29364.45998574709,4688.300115151957,96211735065.16133,49523955952.630516
29505.842020778986,4722.595463786961,96153971774.59222,49636021185.277824
29647.543520178613,4757.055724418724,96096077963.10442,49748019041.1924
29789.56429156965,4791.68126913727,96038053709.2955,49859949368.3525
29931.90414214237,4826.472469808165,95979899091.94019,49971812014.82807
30074.562878653887,4861.429698072016,95921614189.99011,50083606828.78099
30217.54030742843,4896.553325343959,95863199082.57378,50195333658.46524
30360.836234357594,4931.843722813159,95804653848.99646,50306992352.22713
30504.45046490062,4967.301261442308,95745978568.74007,50418582758.50549
30648.38280408464,5002.926311967117,95687173321.46304,50530104725.8319
30792.63305650495,5038.719244895815,95628238187.00029,50641558102.830864
30937.201026325292,5074.680430508645,95569173245.363,50752942738.22004
31082.08651727809,5110.810238857363,95509978576.7386,50864258480.81045
31227.28933266474,5147.109039764734,95450654261.49062,50975505179.506645
31372.809275355863,5183.577202824028,95391200380.15857,51086682683.30697
31518.646147791587,5220.215097398522,95331617013.45789,51197790841.3037
31664.7997519818,5257.023092620997,95271904242.27972,51308829502.683334
31811.269889506424,5294.001557393236,95212062147.69095,51419798516.72669
31958.0563615157,5331.150860385524,95152090810.93396,51530697732.809204
32105.158968730437,5368.471370036146,95091990313.4266,51641527000.40109
32252.577511442287,5405.96345455089,95031760736.76208,51752286169.06755
32400.31178951403,5443.627481902542,94971402162.7088,51862975088.46898
32548.36160237983,5481.463819830392,94910914673.2103,51973593608.36117
