x1,y1,x2,y2,x3,y3
9308480.420190422,290.5796607367006,-2912132195861.432,24330380865.29193,-2912348403787.32,-1394057800818.572
9590554.379879141,299.3850673991265,-3004908532880.298,24957206187.707478,-3005127501874.5273,-1436423888315.2805
9876838.381217971,308.32189749686665,-3099069585607.857,25591786960.40246,-3099291301967.0273,-1479423902968.0298
10167332.424206914,317.390151029921,-3194615354044.109,26234123183.376873,-3194839804064.8193,-1523057844776.8198
10462036.508845968,326.58982799828965,-3291545838189.0537,26884214856.630722,-3291773008167.904,-1567325713741.651
10760950.635135133,335.9209284019725,-3389861038042.6914,27542061980.164,-3390090914276.2803,-1612227509862.5227
11064074.80307441,345.3834522409696,-3489560953605.022,28207664553.976715,-3489793522389.9487,-1657763233139.4353
11371409.012663798,354.9773995152809,-3590645584876.046,28881022578.068863,-3590880832508.9097,-1703932883572.3887
11682953.263903297,364.7027702249065,-3693114931855.7627,29562136052.440445,-3693352844633.1626,-1750736461161.3828
11998707.55679291,374.55956436984627,-3796968994544.1724,30251004977.09146,-3797209558762.708,-1798173965906.4177
12318671.891332632,384.54778195010033,-3902207772941.275,30947629352.02191,-3902450974897.5454,-1846245397807.4934
12642846.267522465,394.6674229656686,-4008831267047.0703,31652009177.231792,-4009077093037.675,-1894950756864.6099
12971230.68536241,404.91848741655116,-4116839476861.559,32364144452.721107,-4117087913183.0967,-1944290043077.767
13303825.144852467,415.30097530274793,-4226232402384.7407,33084035178.489857,-4226483435333.8105,-1994263256446.965
13640629.645992635,425.8148866242589,-4337010043616.615,33811681354.53804,-4337263659489.817,-2044870396972.2039
13981644.188782914,436.4602213810842,-4449172400557.183,34547082980.865654,-4449428585651.114,-2096111464653.4834
14326868.773223305,447.23697957322366,-4562719473206.443,35290240057.4727,-4562978213817.704,-2147986459490.8037
14676303.399313807,458.14516120067736,-4677651261564.396,36041152584.359184,-4677912543989.586,-2200495381484.165
15029948.06705442,469.18476626344534,-4793967765631.043,36799820561.5251,-4794231576166.761,-2253638230633.567
15387802.776445147,480.35579476152753,-4911668985406.383,37566243988.97045,-4911935310349.228,-2307415006939.01
15749867.527485983,491.65824669492395,-5030754920890.415,38340422866.69524,-5031023746536.986,-2361825710400.493
16116142.320176931,503.09212206363463,-5151225572083.141,39122357194.699455,-5151496884730.037,-2416870341018.0176
16486627.154517991,514.6574208676594,-5273080938984.559,39912046972.98311,-5273354724928.38,-2472548898791.5825
16861322.030509163,526.3541431069985,-5396321021594.67,40709492201.546196,-5396597267132.016,-2528861383721.1885
17240226.94815045,538.1822887816519,-5520945819913.475,41514692880.38872,-5521224511340.943,-2585807795806.835
17623341.907441843,550.1418578916195,-5646955333940.972,42327649009.510666,-5647236457555.163,-2643388135048.5225
18010666.90838335,562.2328504369012,-5774349563677.162,43148360588.91205,-5774633105774.675,-2701602401446.2505
18402201.95097497,574.4552664174972,-5903128509122.045,43976827618.592865,-5903414455999.479,-2760450595000.0195
18797947.0352167,586.8091058334076,-6033292170275.621,44813050098.553116,-6033580508229.575,-2819932715709.829
19197902.161108542,599.2943686846321,-6164840547137.891,45657028028.7928,-6165131262464.964,-2880048763575.6797
19602067.328650497,611.9110549711709,-6297773639708.853,46508761409.31192,-6298066718705.645,-2940798738597.571
20010442.53784256,624.6591646930239,-6432091447988.508,47368250240.11047,-6432386876951.617,-3002182640775.503
20423027.788684737,637.538697850191,-6567793971976.856,48235494521.18846,-6568091737202.882,-3064200470109.4756
20839823.081177022,650.5496544426725,-6704881211673.897,49110494252.54588,-6705181299459.439,-3126852226599.4893
21260828.41531942,663.6920344704682,-6843353167079.632,49993249434.18274,-6843655563721.289,-3190137910245.5435
21686043.79111193,676.9658379335782,-6983209838194.059,50883760066.09903,-6983514529988.431,-3254057521047.6387
22115469.20855455,690.3710648320024,-7124451225017.179,51782026148.294754,-7124758198260.864,-3318611059005.775
22549104.667647284,703.9077151657408,-7267077327548.992,52688047680.769905,-7267386568538.591,-3383798524119.9517
22986950.16839013,717.5757889347934,-7411088145789.498,53601824663.52449,-7411399640821.609,-3449619916390.1694
23429005.710783083,731.3752861391603,-7556483679738.697,54523357096.55851,-7556797415109.92,-3516075235816.4277
23875271.29482615,745.3062067788414,-7703263929396.589,55452644979.87196,-7703579891403.522,-3583164482398.727
24325746.92051933,759.3685508538368,-7851428894763.174,56389688313.46485,-7851747069702.417,-3650887656137.067
24780432.58786262,773.5623183641464,-8000978575838.452,57334487097.33717,-8001298950006.6045,-3719244757031.4478
25239328.29685602,787.8875093097703,-8151912972622.423,58287041331.48893,-8152235532316.084,-3788235785081.869
25702434.047499534,802.3441236907083,-8304232085115.087,59247351015.92012,-8304556816630.855,-3857860740288.3315
26169749.839793157,816.9321615069607,-8457935913316.444,60215416150.630745,-8458262802950.919,-3928119622650.8345
26641275.673736893,831.6516227585273,-8613024457226.494,61191236735.620804,-8613353491276.274,-3999012432169.3784
27117011.54933074,846.5025074454081,-8769497716845.237,62174812770.8903,-8769828881606.923,-4070539168843.963
27596957.4665747,861.4848155676032,-8927355692172.674,63166144256.439224,-8927688973942.863,-4142699832674.5884
28081113.42546877,876.5985471251124,-9086598383208.805,64165231192.267586,-9086933768284.096,-4215494423661.2544
28569479.426012952,891.8437021179359,-9247225789953.627,65172073578.375374,-9247563264630.621,-4288922941803.9614
29062055.468207244,907.2202805460737,-9409237912407.143,66186671414.762596,-9409577462982.438,-4362985387102.709
29558841.55205165,922.7282824095257,-9572634750569.352,67209024701.42925,-9572976363339.547,-4437681759557.498
30059837.677546166,938.367707708292,-9737416304440.254,68239133438.37534,-9737759965701.947,-4513012059168.328
30565043.844690792,954.1385564423724,-9903582574019.85,69276997625.60088,-9903928270069.64,-4588976285935.198
31074460.05348553,970.0408286117671,-10071133559308.137,70322617263.10583,-10071481276442.627,-4665574439858.109
31588086.30393038,986.0745242164761,-10240069260305.117,71375992350.89023,-10240418984820.904,-4742806520937.062
32105922.59602534,1002.2396432564993,-10410389677010.791,72437122888.95406,-10410741395204.475,-4820672529172.055
32627968.929770414,1018.5361857318368,-10582094809425.158,73506008877.29732,-10582448507593.336,-4899172464563.088
33154225.305165596,1034.9641516424886,-10755184657548.219,74582650315.92001,-10755540321987.49,-4978306327110.162
33684691.72221089,1051.5235409884544,-10929659221379.97,75667047204.82214,-10930016838386.938,-5058074116813.277
34219368.180906296,1068.2143537697345,-11105518500920.416,76759199544.00371,-11105878056791.676,-5138475833672.434
34758254.68125182,1085.0365899863289,-11282762496169.555,77859107333.4647,-11283123977201.707,-5219511477687.63
35301351.223247446,1101.9902496382374,-11461391207127.387,78966770573.20514,-11461754599617.03,-5301181048858.867
35848657.806893185,1119.0753327254604,-11641404633793.912,80082189263.225,-11641769924037.645,-5383484547186.1455
36400174.43218904,1136.2918392479976,-11822802776169.129,81205363403.5243,-11823169950463.553,-5466421972669.465
36955901.099135004,1153.639769205849,-12005585634253.04,82336292994.10304,-12005954678894.752,-5549993325308.824
37515837.80773108,1171.1191225990146,-12189753208045.643,83474978034.96121,-12190124109331.244,-5634198605104.225
38079984.55797727,1188.7298994274945,-12375305497546.94,84621418526.09882,-12375678241773.03,-5719037812055.666
38648341.349873565,1206.4720996912886,-12562242502756.93,85775614467.51585,-12562617076220.105,-5804510946163.148
39220908.18341997,1224.3457233903969,-12750564223675.613,86937565859.21233,-12750940612672.475,-5890618007426.671
39797685.0586165,1242.3507705248194,-12940270660302.988,88107272701.18822,-12940648851130.135,-5977358995846.234
40378671.97546313,1260.487241094556,-13131361812639.057,89284734993.44354,-13131741791593.088,-6064733911421.839
40963868.93395987,1278.755135099607,-13323837680683.818,90469952735.9783,-13324219434061.334,-6152742754153.484
41553275.93410673,1297.1544525399722,-13517698264437.273,91662925928.7925,-13518081778534.871,-6241385524041.17
42146892.9759037,1315.6851934156518,-13712943563899.422,92863654571.88612,-13713328825013.701,-6330662221084.896
42744720.05935077,1334.3473577266457,-13909573579070.262,94072138665.25919,-13909960573497.822,-6420572845284.664
43346757.18444797,1353.1409454729537,-14107588309949.795,95288378208.91168,-14107977023987.236,-6511117396640.473
43953004.35119527,1372.065956654576,-14306987756538.021,96512373202.84361,-14307378176481.943,-6602295875152.322
44563461.55959268,1391.1223912715125,-14507771918834.941,97744123647.05498,-14508164030981.941,-6694108280820.212
45178128.80964021,1410.3102493237632,-14709940796840.555,98983629541.54578,-14710334587487.232,-6786554613644.143
45797006.10133784,1429.629530811328,-14913494390554.86,100230890886.31601,-14913889845997.814,-6879634873624.114
46420093.43468559,1449.0802357342072,-15118432699977.857,101485907681.36568,-15118829806513.69,-6973349060760.127
47047390.80968345,1468.6623640924006,-15324755725109.549,102748679926.69478,-15325154469034.857,-7067697175052.18
47678898.22633142,1488.3759158859082,-15532463465949.934,104019207622.30331,-15532863833561.316,-7162679216500.273
48314615.6846295,1508.22089111473,-15741555922499.012,105297490768.19128,-15741957900093.068,-7258295185104.408
48954543.184577696,1528.1972897788662,-15952033094756.781,106583529364.35869,-15952436668630.111,-7354545080864.584
49598680.726176,1548.3051118783167,-16163894982723.244,107877323410.80553,-16164300139172.447,-7451428903780.8
50247028.309424415,1568.5443574130813,-16377141586398.4,109178872907.5318,-16377548311720.076,-7548946653853.057
50899585.934322946,1588.9150263831602,-16591772905782.25,110488177854.5375,-16592181186272.996,-7647098331081.3545
51556353.600871585,1609.4171187885534,-16807788940874.793,111805238251.82265,-16808198762831.209,-7745883935465.693
52217331.309070334,1630.0506346292607,-17025189691676.027,113130054099.38722,-17025601041394.713,-7845303467006.072
52882519.0589192,1650.8155739052822,-17243975158185.955,114462625397.23123,-17244388021963.51,-7945356925702.492
53551916.85041817,1671.711936616618,-17464145340404.576,115802952145.35468,-17464559704537.6,-8046044311554.953
54225524.683567256,1692.739722763268,-17685700238331.89,117151034343.75755,-17686116089116.984,-8147365624563.455
54903342.558366455,1713.8989323452322,-17908639851967.9,118506871992.43987,-17909057175701.66,-8249320864727.997
55585370.47481576,1735.1895653625108,-18132964181312.598,119870465091.40161,-18133382964291.63,-8351910032048.58
56271608.43291518,1756.6116218151037,-18358673226365.992,121241813640.64279,-18359093454886.89,-8455133126525.204
56962056.43266471,1778.1651017030108,-18585766987128.08,122620917640.1634,-18586188647487.44,-8558990148157.869
57656714.47406435,1799.850005026232,-18814245463598.855,124007777089.96344,-18814668542093.285,-8663481096946.574
58355582.5571141,1821.6663317847676,-19044108655778.33,125402391990.04291,-19044533138704.42,-8768605972891.32
59058660.68181396,1843.6140819786174,-19275356563666.492,126804762340.40181,-19275782437320.85,-8874364775992.107
59765948.84816394,1865.6932556077813,-19507989187263.35,128214888141.04015,-19508416437942.574,-8980757506248.936
60477447.056164026,1887.9038526722595,-19742006526568.902,129632769391.95792,-19742435140569.586,-9087784163661.805
61193155.30581422,1910.245873172052,-19977408581583.15,131058406093.15512,-19977838545201.89,-9195444748230.715
61913073.59711453,1932.7193171071585,-20214195352306.086,132491798244.63176,-20214626651839.49,-9303739259955.664
62637201.930064954,1955.3241844775794,-20452366838737.715,133932945846.38783,-20452799460482.38,-9412667698836.654
63365540.30466548,1978.0604752833146,-20691923040878.04,135381848898.42334,-20692356971130.562,-9522230064873.686
64098088.72091613,2000.9281895243641,-20932863958727.055,136838507400.73828,-20933299183784.035,-9632426358066.758
64834847.178816885,2023.9273272007279,-21175189592284.766,138302921353.33264,-21175626098442.8,-9743256578415.871
65575815.67836775,2047.0578883124058,-21418899941551.168,139775090756.20645,-21419337715106.86,-9854720725921.025
66320994.21956873,2070.319872859398,-21663995006526.26,141255015609.35968,-21664434033776.21,-9966818800582.22
67070382.80241982,2093.7132808417045,-21910474787210.05,142742695912.79233,-21910915054450.855,-10079550802399.457
67823981.42692101,2117.2381122593256,-22158339283602.53,144238131666.50443,-22158780777130.79,-10192916731372.732
68581790.09307231,2140.8943671122606,-22407588495703.707,145741322870.49594,-22408031201816.016,-10306916587502.049
69343808.80087373,2164.68204540051,-22658222423513.574,147252269524.7669,-22658666328506.535,-10421550370787.406
70110037.55032526,2188.6011471240736,-22910241067032.133,148770971629.3173,-22910686157202.348,-10536818081228.805
70880476.3414269,2212.6516722829515,-23163644426259.387,150297429184.14713,-23164090687903.453,-10652719718826.244
71655125.17417865,2236.8336208771434,-23418432501195.332,151831642189.25638,-23418879920609.848,-10769255283579.725
72433984.04858051,2261.1469929066498,-23674605291839.973,153373610644.64508,-23675053855321.535,-10886424775489.246
73217052.96463248,2285.59178837147,-23932162798193.305,154923334550.3132,-23932612492038.516,-11004228194554.809
74004331.92233457,2310.168007271605,-24191105020255.33,156480813906.26077,-24191555830760.79,-11122665540776.41
74795820.92168677,2334.8756496070537,-24451431958026.047,158046048712.48776,-24451883871488.355,-11241736814154.053
75591519.96268907,2359.714715377817,-24713143611505.457,159619038968.9942,-24713596614221.21,-11361442014687.736
76391429.04534149,2384.6852045838946,-24976239980693.562,161199784675.78006,-24976694058959.36,-11481781142377.46
77195548.16964403,2409.7871172252862,-25240721065590.36,162788285832.84537,-25241176205702.8,-11602754197223.227
78003877.33559667,2435.0204533019923,-25506586866195.848,164384542440.1901,-25507043054451.535,-11724361179225.033
78816416.54319942,2460.3852128140124,-25773837382510.03,165988554497.81427,-25774294605205.562,-11846602088382.88
79633165.79245229,2485.881395761347,-26042472614532.906,167600322005.71786,-26042930857964.88,-11969476924696.77
80454125.08335526,2511.5090021439955,-26312492562264.477,169219844963.9009,-26312951812729.49,-12092985688166.7
81279294.41590835,2537.2680319619585,-26583897225704.74,170847123372.36337,-26584357469499.39,-12217128378792.668
82108673.79011156,2563.1584852152355,-26856686604853.69,172482157231.1053,-26857147828274.586,-12341904996574.678
82942263.20596486,2589.180361903827,-27130860699711.34,174124946540.12662,-27131322889055.07,-12467315541512.729
83780062.66346829,2615.3336620277323,-27406419510277.68,175775491299.4274,-27406882651840.848,-12593360013606.82
84622072.16262183,2641.618385586952,-27683363036552.715,177433791509.0076,-27683827116631.918,-12720038412856.953
85468291.70342547,2668.0345325814865,-27961691278536.44,179099847168.86725,-27962156283428.28,-12847350739263.127
86318721.28587922,2694.5821030113348,-28241404236228.86,180773658279.00632,-28241870152229.938,-12975296992825.342
87173360.9099831,2721.2610968764975,-28522501909629.973,182455224839.42484,-28522968723036.883,-13103877173543.598
88032210.57573707,2748.0715141769742,-28804984298739.777,184144546850.12277,-28805451995849.12,-13233091281417.895
88895270.28314117,2775.0133549127654,-29088851403558.277,185841624311.10016,-29089319970666.652,-13362939316448.23
89762540.03219537,2802.0866190838706,-29374103224085.47,187546457222.35696,-29374572647489.477,-13493421278634.607
90634019.82289968,2829.29130669029,-29660739760321.35,189259045583.8932,-29661210026317.594,-13624537167977.025
91509709.65525411,2856.627417732024,-29948761012265.93,190979389395.70886,-29949232107151.0,-13756286984475.484
92389609.52925865,2884.094952209072,-30238166979919.2,192707488657.80396,-30238638889989.7,-13888670728129.984
93273719.4449133,2911.693910121434,-30528957663281.164,194443343370.1785,-30529430374833.69,-14021688398940.525
94162039.40221806,2939.4242914691104,-30821133062351.82,196186953532.83246,-30821606561682.977,-14155339996907.107
95054569.40117294,2967.2860962521013,-31114693177131.168,197938319145.76587,-31115167450537.555,-14289625522029.73
95951309.44177791,2995.279324470406,-31409638007619.21,199697440208.9787,-31410113041397.42,-14424544974308.393
96852259.52403301,3023.4039761240256,-31705967553815.945,201464316722.47098,-31706443334262.582,-14560098353743.096
97757419.64793822,3051.660051212959,-32003681815721.375,203238948686.24268,-32004158329133.035,-14696285660333.84
98666789.81349353,3080.0475497372067,-32302780793335.496,205021336100.29382,-32303258026008.78,-14833106894080.625
99580370.02069896,3108.5664716967685,-32603264486658.312,206811478964.6244,-32603742424889.82,-14970562054983.451
100498160.26955451,3137.2168170916448,-32905132895689.82,208609377279.2344,-32905611525776.15,-15108651143042.318
101420160.56006016,3165.998585921835,-33208386020430.02,210415031044.12384,-33208865328667.77,-15247374158257.227
102346370.89221592,3194.9117781873397,-33513023860878.914,212228440259.29272,-33513503833564.684,-15386731100628.176
103276791.2660218,3223.9563938881583,-33819046417036.5,214049604924.74103,-33819527040466.89,-15526721970155.166
104211421.68147779,3253.1324330242915,-34126453688902.78,215878525040.46878,-34126934949374.39,-15667346766838.195
105150262.13858388,3282.439895595739,-34435245676477.754,217715200606.47595,-34435727560287.18,-15808605490677.266
106093312.6373401,3311.8787816025006,-34745422379761.418,219559631622.76257,-34745904873205.26,-15950498141672.377
107040573.17774642,3341.4490910445766,-35056983798753.777,221411818089.3286,-35057466888128.637,-16093024719823.53
107992043.75980285,3371.1508239219665,-35369929933454.83,223271760006.1741,-35370413605057.305,-16236185225130.723
108947724.3835094,3400.983980234671,-35684260783864.57,225139457373.299,-35684745023991.266,-16379979657593.957
109907615.04886605,3430.9485599826894,-35999976349983.01,227014910190.70337,-36000461144930.516,-16524408017213.232
110871715.75587282,3461.0445631660223,-36317076631810.14,228898118458.38715,-36317561967875.06,-16669470303988.549
111840026.5045297,3491.271989784669,-36635561629345.96,230789082176.35037,-36636047492824.9,-16815166517919.906
112812547.29483669,3521.6308398386304,-36955431342590.48,232687801344.59302,-36955917719780.02,-16961496659007.303
113789278.12679379,3552.121113327906,-37276685771543.69,234594275963.1151,-37277172648740.445,-17108460727250.74
114770219.000401,3582.742810252496,-37599324916205.586,236508506031.91663,-37599812279706.16,-17256058722650.219
115755369.91565832,3613.4959306124,-37923348776576.18,238430491550.99756,-37923836612677.164,-17404290645205.738
116744730.87256576,3644.3804744076183,-38248757352655.47,240360232520.35794,-38249245647653.46,-17553156494917.299
117738301.87112331,3675.396441638151,-38575550644443.45,242297728939.99774,-38576039384635.05,-17702656271784.9
118736082.91133097,3706.5438323039975,-38903728651940.125,244242980809.917,-38904217823621.93,-17852789975808.54
119738073.99318874,3737.8226464051586,-39233291375145.49,246195988130.11566,-39233780964614.1,-18003557606988.223
120744275.11669663,3769.2328839416336,-39564238814059.555,248156750900.59378,-39564728807611.57,-18154959165323.945
121754686.28185461,3800.774544913423,-39896570968682.305,250125269121.35132,-39897061352614.33,-18306994650815.71
122769307.48866272,3832.4476293205266,-40230287839013.75,252101542792.3883,-40230778599622.375,-18459664063463.516
123788138.73712093,3864.2521371629446,-40565389425053.89,254085571913.7047,-40565880548635.72,-18612967403267.363
124811180.02722925,3896.188068440677,-40901875726802.73,256077356485.30057,-40902367199654.35,-18766904670227.25
125838431.35898769,3928.2554231537233,-41239746744260.25,258076896507.17584,-41240238552678.28,-18921475864343.176
126869892.73239623,3960.454201302084,-41579002477426.47,260084191979.33057,-41579494607707.5,-19076680985615.145
127905564.14745489,3992.784402885759,-41919642926301.38,262099242901.7647,-41920135364742.01,-19232520034043.152
128945445.60416366,4025.246027904748,-42261668090884.984,264122049274.4783,-42262160823781.81,-19388993009627.203
129989537.10252254,4057.8390763590514,-42605077971177.28,266152611097.4713,-42605570984826.91,-19546099912367.293
131037838.64253153,4090.563548248669,-42949872567178.27,268190928370.74377,-42950365847877.3,-19703840742263.426
132090350.22419064,4123.419443573601,-43296051878887.95,270237001094.29565,-43296545412932.98,-19862215499315.598
133147071.84749985,4156.406762333846,-43643615906306.33,272290829268.12698,-43644109679993.945,-20021224183523.812
134208003.51245917,4189.525504529406,-43992564649433.4,274352412892.23773,-43993058649060.21,-20180866794888.066
135273145.21906862,4222.77567016028,-44342898108269.164,276421751966.6279,-44343392320131.766,-20341143333408.36
136342496.96732816,4256.157259226468,-44694616282813.62,278498846491.29755,-44695110693208.62,-20502053799084.695
137416058.75723782,4289.670271727971,-45047719173066.766,280583696466.2466,-45048213768290.76,-20663598191917.07
138493830.5887976,4323.314707664788,-45402206779028.61,282676301891.4751,-45402701545378.19,-20825776511905.49
139575812.4620075,4357.090567036919,-45758079100699.14,284776662766.98303,-45758574024470.914,-20988588759049.945
140662004.3768675,4390.997849844364,-46115336138078.37,286884779092.7704,-46115831205568.93,-21152034933350.445
141752406.3333776,4425.036556087124,-46473977891166.29,289000650868.83716,-46474473088672.24,-21316115034806.984
142847018.3315378,4459.206685765198,-46834004359962.9,291124278095.1834,-46834499673780.84,-21480829063419.566
143945840.37134814,4493.508238878586,-47195415544468.2,293255660771.8091,-47195910960894.734,-21646177019188.188
145048872.4528086,4527.941215427288,-47558211444682.2,295394798898.7142,-47558706950013.92,-21812158902112.848
146156114.57591915,4562.5056154113045,-47922392060604.9,297541692475.8987,-47922887641138.4,-21978774712193.55
147267566.74067983,4597.201438830635,-48287957392236.28,299696341503.3626,-48288453034268.164,-22146024449430.293
148383228.9470906,4632.02868568528,-48654907439576.36,301858745981.106,-48655403129403.23,-22313908113823.08
149503101.19515148,4666.98735597524,-49023242202625.13,304028905909.12885,-49023737926543.58,-22482425705371.902
150627183.48486248,4702.077449700513,-49392961681382.59,306206821287.4311,-49393457425689.23,-22651577224076.77
151755475.8162236,4737.298966861101,-49764065875848.75,308392492116.01276,-49764561626840.164,-22821362669937.676
